18.8 0 0.892317 0.399704
18.9 0 0.853402 0.485044
19 0 0.806777 0.565722
19.1 0 0.753175 0.64104
19.2 0 0.693372 0.710377
19.3 0 0.62816 0.773193
19.4 0 0.558318 0.829024
19.5 0 0.48459 0.877484
19.6 0 0.407677 0.918251
19.7 0 0.328223 0.951074
19.8 0 0.246819 0.975755
19.9 0 0.164007 0.992156
20 0 0.0802858 1.00018
20.1 0 -0.00387128 0.999798
20.2 0 -0.0880074 0.990997
20.3 0 -0.171665 0.97383
20.4 0 -0.254369 0.948393
20.5 0 -0.335617 0.914832
20.6 0 -0.414863 0.873345
20.7 0 -0.491511 0.824194
20.8 0 -0.564911 0.767703
20.9 0 -0.63436 0.704267
21 0 -0.699107 0.634356
21.1 0 -0.758373 0.558519
21.2 0 -0.811366 0.477382
21.3 0 -0.857312 0.391651
21.4 0 -0.895484 0.302103
21.5 0 -0.925236 0.209579
21.6 0 -0.946041 0.114975
21.7 0 -0.957513 0.0192237
21.8 0 -0.959436 -0.0767198
21.9 0 -0.951771 -0.171897
22 0 -0.934666 -0.265364
22.1 0 -0.90844 -0.356208
22.2 0 -0.873568 -0.443564
22.3 0 -0.830652 -0.526629
22.4 0 -0.780389 -0.604668
22.5 0 -0.72354 -0.677022
22.6 0 -0.660893 -0.743112
22.7 0 -0.593235 -0.802435
22.8 0 -0.52133 -0.854568
22.9 0 -0.445901 -0.899158
23 0 -0.367621 -0.93592
23.1 0 -0.287106 -0.964631
23.2 0 -0.204922 -0.985123
23.3 0 -0.121588 -0.997282
23.4 0 -0.0375882 -1.00104
23.5 0 0.0466151 -0.996379
23.6 0 0.130566 -0.983323
23.7 0 0.2138 -0.961943
23.8 0 0.295831 -0.93236
23.9 0 0.376134 -0.894746
24 0 0.454139 -0.849332
24.1 0 0.529223 -0.79641
24.2 0 0.600708 -0.736339
24.3 0 0.667866 -0.669553
24.4 0 0.729929 -0.59656
24.5 0 0.786109 -0.517949
24.6 0 0.835619 -0.434387
24.7 0 0.877705 -0.346617
24.8 0 0.911676 -0.255449
24.9 0 0.936944 -0.161754
25 0 0.953049 -0.0664496
25.1 0 0.959689 0.0295194
25.2 0 0.956738 0.125193
25.3 0 0.944251 0.219618
25.4 0 0.922465 0.311865
25.5 0 0.891782 0.401043
25.6 0 0.852744 0.486317
25.7 0 0.806007 0.566918
25.8 0 0.752303 0.642148
25.9 0 0.692412 0.71139
26 0 0.627123 0.774102
26.1 0 0.557216 0.829823
26.2 0 0.483434 0.878167
26.3 0 0.406477 0.918815
26.4 0 0.326989 0.951514
26.5 0 0.24556 0.976069
26.6 0 0.162729 0.992342
26.7 0 0.0789985 1.00024
26.8 0 -0.0051617 0.999726
26.9 0 -0.089294 0.990797
27 0 -0.17294 0.973503
27.1 0 -0.255626 0.94794
27.2 0 -0.336848 0.914255
27.3 0 -0.416059 0.872649
27.4 0 -0.492662 0.823383
27.5 0 -0.566007 0.766782
27.6 0 -0.635389 0.703244
27.7 0 -0.700059 0.633238
27.8 0 -0.759235 0.557314
27.9 0 -0.812125 0.476102
28 0 -0.857957 0.390306
28.1 0 -0.896004 0.300705
28.2 0 -0.925624 0.208143
28.3 0 -0.946288 0.113514
28.4 0 -0.957615 0.0177527
28.5 0 -0.95939 -0.0781863
28.6 0 -0.95158 -0.173344
28.7 0 -0.934332 -0.266777
28.8 0 -0.90797 -0.357574
28.9 0 -0.872969 -0.444871
29 0 -0.829935 -0.527865
29.1 0 -0.779566 -0.605821
29.2 0 -0.722622 -0.678084
29.3 0 -0.659892 -0.744073
29.4 0 -0.592163 -0.803289
29.5 0 -0.520199 -0.855309
29.6 0 -0.444721 -0.899781
29.7 0 -0.366402 -0.936421
29.8 0 -0.285858 -0.965007
29.9 0 -0.203653 -0.985373
30 0 -0.120305 -0.997403
30.1 0 -0.0362984 -1.00103
30.2 0 0.0479044 -0.996242
30.3 0 0.131848 -0.983058
30.4 0 0.215068 -0.961551
30.5 0 0.297076 -0.931843
30.6 0 0.377348 -0.894109
30.7 0 0.455313 -0.848577
30.8 0 0.530347 -0.795543
30.9 0 0.601771 -0.735365
31 0 0.668857 -0.66848
31.1 0 0.730836 -0.595396
31.2 0 0.78692 -0.516704
31.3 0 0.836322 -0.433072
31.4 0 0.878288 -0.345243
31.5 0 0.91213 -0.25403
31.6 0 0.937261 -0.160304
31.7 0 0.953223 -0.0649817
31.8 0 0.959717 0.0309899
31.9 0 0.956618 0.126652
32 0 0.943987 0.22105
32.1 0 0.922061 0.313257
32.2 0 0.891245 0.402381
32.3 0 0.852084 0.48759
32.4 0 0.805235 0.568113
32.5 0 0.75143 0.643256
32.6 0 0.69145 0.712401
32.7 0 0.626085 0.775009
32.8 0 0.556112 0.830621
32.9 0 0.482277 0.878848
33 0 0.405277 0.919376
33.1 0 0.325755 0.951952
33.2 0 0.2443 0.976382
33.3 0 0.161452 0.992527
33.4 0 0.0777111 1.0003
33.5 0 -0.00645211 0.999653
33.6 0 -0.0905804 0.990595
33.7 0 -0.174216 0.973173
33.8 0 -0.256883 0.947485
33.9 0 -0.338078 0.913677
34 0 -0.417254 0.871952
34.1 0 -0.493812 0.82257
34.2 0 -0.567102 0.76586
34.3 0 -0.636418 0.702218
34.4 0 -0.701009 0.632117
34.5 0 -0.760094 0.556108
34.6 0 -0.812883 0.47482
34.7 0 -0.858601 0.38896
34.8 0 -0.896523 0.299307
34.9 0 -0.926009 0.206706
35 0 -0.946533 0.112053
35.1 0 -0.957715 0.0162817
35.2 0 -0.959343 -0.0796526
35.3 0 -0.951386 -0.174791
35.4 0 -0.933996 -0.268191
35.5 0 -0.907497 -0.35894
35.6 0 -0.872369 -0.446177
35.7 0 -0.829217 -0.529099
35.8 0 -0.778741 -0.606973
35.9 0 -0.721703 -0.679143
36 0 -0.65889 -0.745032
36.1 0 -0.591091 -0.804142
36.2 0 -0.519067 -0.856048
36.3 0 -0.443541 -0.900402
36.4 0 -0.365183 -0.936921
36.5 0 -0.28461 -0.965382
36.6 0 -0.202383 -0.98562
36.7 0 -0.119022 -0.997522
36.8 0 -0.0350086 -1.00102
36.9 0 0.0491937 -0.996104
37 0 0.13313 -0.982791
37.1 0 0.216334 -0.961157
37.2 0 0.29832 -0.931325
37.3 0 0.378561 -0.893469
37.4 0 0.456486 -0.84782
37.5 0 0.53147 -0.794673
37.6 0 0.602834 -0.73439
37.7 0 0.669847 -0.667405
37.8 0 0.731742 -0.594231
37.9 0 0.787729 -0.515458
38 0 0.837023 -0.431756
38.1 0 0.878869 -0.343869
38.2 0 0.912583 -0.252611
38.3 0 0.937576 -0.158853
38.4 0 0.953394 -0.0635138
38.5 0 0.959742 0.0324604
38.6 0 0.956496 0.12811
38.7 0 0.94372 0.222482
38.8 0 0.921655 0.314648
38.9 0 0.890707 0.403718
39 0 0.851423 0.48886
39.1 0 0.804461 0.569307
39.2 0 0.750556 0.644362
39.3 0 0.690487 0.713411
39.4 0 0.625045 0.775915
39.5 0 0.555008 0.831416
39.6 0 0.48112 0.879528
39.7 0 0.404076 0.919936
39.8 0 0.32452 0.952388
39.9 0 0.24304 0.976692
40 0 0.160175 0.992709
40.1 0 0.0764236 1.00035
40.2 0 -0.00774252 0.999577
40.3 0 -0.0918668 0.990391
40.4 0 -0.175491 0.972842
40.5 0 -0.25814 0.947028
40.6 0 -0.339308 0.913097
40.7 0 -0.418448 0.871252
40.8 0 -0.494962 0.821756
40.9 0 -0.568196 0.764936
41 0 -0.637445 0.701192
41.1 0 -0.701958 0.630996
41.2 0 -0.760953 0.554901
41.3 0 -0.813639 0.473537
41.4 0 -0.859242 0.387613
41.5 0 -0.89704 0.297909
41.6 0 -0.926392 0.205269
41.7 0 -0.946775 0.110592
41.8 0 -0.957812 0.0148106
41.9 0 -0.959293 -0.0811187
42 0 -0.95119 -0.176238
42.1 0 -0.933657 -0.269603
42.2 0 -0.907023 -0.360306
42.3 0 -0.871766 -0.447482
42.4 0 -0.828497 -0.530332
42.5 0 -0.777915 -0.608124
42.6 0 -0.720782 -0.680202
42.7 0 -0.657887 -0.74599
42.8 0 -0.590017 -0.804992
42.9 0 -0.517934 -0.856786
43 0 -0.44236 -0.901022
43.1 0 -0.363964 -0.937418
43.2 0 -0.283361 -0.965754
43.3 0 -0.201113 -0.985865
43.4 0 -0.117738 -0.997639
43.5 0 -0.0337188 -1.00101
43.6 0 0.0504829 -0.995963
43.7 0 0.134411 -0.982522
43.8 0 0.217601 -0.960762
43.9 0 0.299564 -0.930805
44 0 0.379774 -0.892828
44.1 0 0.457659 -0.847062
44.2 0 0.532593 -0.793803
44.3 0 0.603895 -0.733413
44.4 0 0.670836 -0.66633
44.5 0 0.732647 -0.593065
44.6 0 0.788537 -0.514211
44.7 0 0.837722 -0.430439
44.8 0 0.879449 -0.342494
44.9 0 0.913033 -0.251191
45 0 0.937888 -0.157402
45.1 0 0.953564 -0.0620456
45.2 0 0.959764 0.0339308
45.3 0 0.956372 0.129568
45.4 0 0.943451 0.223913
45.5 0 0.921247 0.316038
45.6 0 0.890166 0.405054
45.7 0 0.850759 0.49013
45.8 0 0.803685 0.570499
45.9 0 0.74968 0.645467
46 0 0.689523 0.714419
46.1 0 0.624005 0.77682
46.2 0 0.553904 0.83221
46.3 0 0.479961 0.880206
46.4 0 0.402874 0.920494
46.5 0 0.323284 0.952822
46.6 0 0.241779 0.977
46.7 0 0.158897 0.99289
46.8 0 0.075136 1.0004
46.9 0 -0.00903291 0.9995
47 0 -0.093153 0.990185
47.1 0 -0.176766 0.972508
47.2 0 -0.259396 0.946568
47.3 0 -0.340537 0.912515
47.4 0 -0.419642 0.870551
47.5 0 -0.49611 0.82094
47.6 0 -0.569289 0.764011
47.7 0 -0.638471 0.700164
47.8 0 -0.702905 0.629873
47.9 0 -0.76181 0.553692
48 0 -0.814393 0.472253
48.1 0 -0.859882 0.386265
48.2 0 -0.897555 0.296509
48.3 0 -0.926773 0.203832
48.4 0 -0.947016 0.10913
48.5 0 -0.957907 0.0133395
48.6 0 -0.959241 -0.0825847
48.7 0 -0.950992 -0.177684
48.8 0 -0.933317 -0.271016
48.9 0 -0.906546 -0.36167
49 0 -0.871162 -0.448786
49.1 0 -0.827775 -0.531564
49.2 0 -0.777087 -0.609273
49.3 0 -0.71986 -0.681259
49.4 0 -0.656883 -0.746947
49.5 0 -0.588942 -0.805841
49.6 0 -0.516801 -0.857521
49.7 0 -0.441179 -0.901639
49.8 0 -0.362744 -0.937913
49.9 0 -0.282112 -0.966125
50 0 -0.199843 -0.986109
50.1 0 -0.116454 -0.997754
50.2 0 -0.0324289 -1.001
50.3 0 0.0517721 -0.99582
50.4 0 0.135693 -0.982251
50.5 0 0.218867 -0.960364
50.6 0 0.300808 -0.930283
50.7 0 0.380986 -0.892185
50.8 0 0.458831 -0.846302
50.9 0 0.533714 -0.79293
51 0 0.604956 -0.732435
51.1 0 0.671824 -0.665252
51.2 0 0.73355 -0.591897
51.3 0 0.789343 -0.512963
51.4 0 0.838419 -0.429121
51.5 0 0.880026 -0.341118
51.6 0 0.913481 -0.24977
51.7 0 0.938199 -0.15595
51.8 0 0.953731 -0.0605773
51.9 0 0.959785 0.0354011
52 0 0.956245 0.131026
52.1 0 0.94318 0.225344
52.2 0 0.920836 0.317427
52.3 0 0.889624 0.40639
52.4 0 0.850094 0.491399
52.5 0 0.802908 0.57169
52.6 0 0.748803 0.64657
52.7 0 0.688558 0.715426
52.8 0 0.622964 0.777722
52.9 0 0.552798 0.833002
53 0 0.478802 0.880882
53.1 0 0.401672 0.92105
53.2 0 0.322049 0.953254
53.3 0 0.240518 0.977306
53.4 0 0.157619 0.993068
53.5 0 0.0738483 1.00045
53.6 0 -0.0103233 0.999421
53.7 0 -0.0944391 0.989977
53.8 0 -0.17804 0.972173
53.9 0 -0.260652 0.946107
54 0 -0.341766 0.911931
54.1 0 -0.420835 0.869847
54.2 0 -0.497258 0.820122
54.3 0 -0.570381 0.763084
54.4 0 -0.639496 0.699134
54.5 0 -0.703852 0.628749
54.6 0 -0.762665 0.552482
54.7 0 -0.815145 0.470968
54.8 0 -0.86052 0.384916
54.9 0 -0.898068 0.295109
55 0 -0.927153 0.202394
55.1 0 -0.947254 0.107668
55.2 0 -0.958 0.0118683
55.3 0 -0.959187 -0.0840504
55.4 0 -0.950792 -0.17913
55.5 0 -0.932974 -0.272427
55.6 0 -0.906067 -0.363034
55.7 0 -0.870556 -0.450089
55.8 0 -0.827052 -0.532795
55.9 0 -0.776257 -0.61042
56 0 -0.718936 -0.682314
56.1 0 -0.655877 -0.747902
56.2 0 -0.587867 -0.806688
56.3 0 -0.515667 -0.858255
56.4 0 -0.439997 -0.902255
56.5 0 -0.361524 -0.938407
56.6 0 -0.280862 -0.966493
56.7 0 -0.198572 -0.986351
56.8 0 -0.115171 -0.997868
56.9 0 -0.031139 -1.00098
57 0 0.0530611 -0.995675
57.1 0 0.136974 -0.981978
57.2 0 0.220134 -0.959965
57.3 0 0.302051 -0.92976
57.4 0 0.382198 -0.89154
57.5 0 0.460002 -0.845539
57.6 0 0.534835 -0.792056
57.7 0 0.606015 -0.731454
57.8 0 0.67281 -0.664173
57.9 0 0.734451 -0.590728
58 0 0.790148 -0.511714
58.1 0 0.839115 -0.427802
58.2 0 0.880602 -0.339742
58.3 0 0.913927 -0.248349
58.4 0 0.938507 -0.154498
58.5 0 0.953895 -0.0591089
58.6 0 0.959803 0.0368714
58.7 0 0.956117 0.132483
58.8 0 0.942907 0.226774
58.9 0 0.920423 0.318816
59 0 0.889079 0.407724
59.1 0 0.849427 0.492667
59.2 0 0.802129 0.57288
59.3 0 0.747924 0.647672
59.4 0 0.687591 0.716431
59.5 0 0.621921 0.778623
59.6 0 0.551691 0.833792
59.7 0 0.477643 0.881557
59.8 0 0.40047 0.921604
59.9 0 0.320812 0.953685
60 0 0.239257 0.977611
60.1 0 0.156341 0.993245
60.2 0 0.0725605 1.0005
60.3 0 -0.0116137 0.999339
60.4 0 -0.095725 0.989767
60.5 0 -0.179315 0.971835
60.6 0 -0.261907 0.945645
60.7 0 -0.342994 0.911345
60.8 0 -0.422027 0.869142
60.9 0 -0.498405 0.819302
61 0 -0.571472 0.762155
61.1 0 -0.64052 0.698103
61.2 0 -0.704797 0.627623
61.3 0 -0.763519 0.551271
61.4 0 -0.815896 0.469682
61.5 0 -0.861156 0.383566
61.6 0 -0.898579 0.293708
61.7 0 -0.927529 0.200955
61.8 0 -0.94749 0.106206
61.9 0 -0.958091 0.0103971
62 0 -0.95913 -0.0855159
62.1 0 -0.950589 -0.180575
62.2 0 -0.93263 -0.273838
62.3 0 -0.905587 -0.364396
62.4 0 -0.869948 -0.451391
62.5 0 -0.826326 -0.534024
62.6 0 -0.775426 -0.611567
62.7 0 -0.718011 -0.683368
62.8 0 -0.65487 -0.748855
62.9 0 -0.58679 -0.807534
63 0 -0.514532 -0.858987
63.1 0 -0.438814 -0.902868
63.2 0 -0.360303 -0.938899
63.3 0 -0.279612 -0.96686
63.4 0 -0.197302 -0.98659
63.5 0 -0.113887 -0.997979
63.6 0 -0.029849 -1.00096
63.7 0 0.0543501 -0.995529
63.8 0 0.138255 -0.981703
63.9 0 0.221399 -0.959563
64 0 0.303293 -0.929234
64.1 0 0.38341 -0.890893
64.2 0 0.461173 -0.844776
64.3 0 0.535955 -0.79118
64.4 0 0.607073 -0.730473
64.5 0 0.673796 -0.663093
64.6 0 0.735351 -0.589558
64.7 0 0.790951 -0.510463
64.8 0 0.839809 -0.426482
64.9 0 0.881176 -0.338365
65 0 0.91437 -0.246927
65.1 0 0.938813 -0.153046
65.2 0 0.954058 -0.0576404
65.3 0 0.959819 0.0383415
65.4 0 0.955986 0.13394
65.5 0 0.942632 0.228203
65.6 0 0.920009 0.320204
65.7 0 0.888533 0.409057
65.8 0 0.848758 0.493933
65.9 0 0.801349 0.574068
66 0 0.747044 0.648773
66.1 0 0.686623 0.717435
66.2 0 0.620878 0.779523
66.3 0 0.550584 0.834581
66.4 0 0.476482 0.882229
66.5 0 0.399266 0.922156
66.6 0 0.319576 0.954113
66.7 0 0.237996 0.977913
66.8 0 0.155062 0.993419
66.9 0 0.0712726 1.00055
67 0 -0.012904 0.999256
67.1 0 -0.0970109 0.989555
67.2 0 -0.180589 0.971496
67.3 0 -0.263162 0.94518
67.4 0 -0.344222 0.910758
67.5 0 -0.423219 0.868436
67.6 0 -0.499551 0.818481
67.7 0 -0.572562 0.761224
67.8 0 -0.641543 0.69707
67.9 0 -0.70574 0.626496
68 0 -0.764371 0.550059
68.1 0 -0.816645 0.468394
68.2 0 -0.86179 0.382215
68.3 0 -0.899088 0.292307
68.4 0 -0.927904 0.199516
68.5 0 -0.947724 0.104744
68.6 0 -0.958179 0.00892591
68.7 0 -0.959072 -0.0869812
68.8 0 -0.950384 -0.18202
68.9 0 -0.932283 -0.275248
69 0 -0.905104 -0.365758
69.1 0 -0.869338 -0.452692
69.2 0 -0.8256 -0.535252
69.3 0 -0.774594 -0.612712
69.4 0 -0.717085 -0.68442
69.5 0 -0.653863 -0.749806
69.6 0 -0.585713 -0.808378
69.7 0 -0.513396 -0.859717
69.8 0 -0.43763 -0.90348
69.9 0 -0.359082 -0.939388
70 0 -0.278362 -0.967225
70.1 0 -0.196031 -0.986828
70.2 0 -0.112603 -0.998088
70.3 0 -0.028559 -1.00094
70.4 0 0.0556391 -0.99538
70.5 0 0.139536 -0.981426
70.6 0 0.222665 -0.95916
70.7 0 0.304536 -0.928706
70.8 0 0.38462 -0.890244
70.9 0 0.462343 -0.84401
71 0 0.537074 -0.790303
71.1 0 0.608131 -0.72949
71.2 0 0.67478 -0.662012
71.3 0 0.73625 -0.588387
71.4 0 0.791752 -0.509211
71.5 0 0.840501 -0.425161
71.6 0 0.881748 -0.336986
71.7 0 0.914812 -0.245505
71.8 0 0.939117 -0.151593
71.9 0 0.954218 -0.0561717
72 0 0.959833 0.0398116
72.1 0 0.955852 0.135397
72.2 0 0.942354 0.229632
72.3 0 0.919592 0.321591
72.4 0 0.887984 0.41039
72.5 0 0.848088 0.495199
72.6 0 0.800567 0.575255
72.7 0 0.746162 0.649872
72.8 0 0.685654 0.718437
72.9 0 0.619833 0.78042
73 0 0.549475 0.835368
73.1 0 0.475321 0.8829
73.2 0 0.398062 0.922706
73.3 0 0.318339 0.95454
73.4 0 0.236734 0.978213
73.5 0 0.153784 0.993592
73.6 0 0.0699846 1.00059
73.7 0 -0.0141944 0.999171
73.8 0 -0.0982966 0.989341
73.9 0 -0.181863 0.971155
74 0 -0.264417 0.944713
74.1 0 -0.34545 0.910168
74.2 0 -0.42441 0.867727
74.3 0 -0.500697 0.817657
74.4 0 -0.573651 0.760292
74.5 0 -0.642564 0.696036
74.6 0 -0.706683 0.625368
74.7 0 -0.765222 0.548845
74.8 0 -0.817392 0.467106
74.9 0 -0.862423 0.380864
75 0 -0.899595 0.290904
75.1 0 -0.928277 0.198077
75.2 0 -0.947955 0.103281
75.3 0 -0.958265 0.00745467
75.4 0 -0.95901 -0.0884464
75.5 0 -0.950177 -0.183464
75.6 0 -0.931934 -0.276657
75.7 0 -0.90462 -0.367119
75.8 0 -0.868727 -0.453992
75.9 0 -0.824871 -0.536479
76 0 -0.77376 -0.613855
76.1 0 -0.716157 -0.685471
76.2 0 -0.652854 -0.750756
76.3 0 -0.584634 -0.80922
76.4 0 -0.51226 -0.860446
76.5 0 -0.436446 -0.90409
76.6 0 -0.35786 -0.939876
76.7 0 -0.277111 -0.967587
76.8 0 -0.194759 -0.987063
76.9 0 -0.111318 -0.998195
77 0 -0.0272689 -1.00092
77.1 0 0.056928 -0.995229
77.2 0 0.140816 -0.981148
77.3 0 0.22393 -0.958755
77.4 0 0.305778 -0.928177
77.5 0 0.385831 -0.889594
77.6 0 0.463512 -0.843243
77.7 0 0.538192 -0.789423
77.8 0 0.609187 -0.728505
77.9 0 0.675763 -0.660928
78 0 0.737148 -0.587214
78.1 0 0.792552 -0.507958
78.2 0 0.841191 -0.423839
78.3 0 0.882318 -0.335608
78.4 0 0.915252 -0.244082
78.5 0 0.939419 -0.15014
78.6 0 0.954376 -0.0547028
78.7 0 0.959844 0.0412816
78.8 0 0.955717 0.136853
78.9 0 0.942074 0.231061
79 0 0.919173 0.322978
79.1 0 0.887434 0.411721
79.2 0 0.847415 0.496463
79.3 0 0.799783 0.576441
79.4 0 0.745279 0.650969
79.5 0 0.684683 0.719438
79.6 0 0.618787 0.781316
79.7 0 0.548366 0.836153
79.8 0 0.474159 0.883569
79.9 0 0.396858 0.923255
80 0 0.317101 0.954965
80.1 0 0.235472 0.978512
80.2 0 0.152505 0.993762
80.3 0 0.0686965 1.00063
80.4 0 -0.0154847 0.999083
80.5 0 -0.0995822 0.989125
80.6 0 -0.183137 0.970812
80.7 0 -0.265671 0.944244
80.8 0 -0.346677 0.909577
80.9 0 -0.425601 0.867017
81 0 -0.501841 0.816833
81.1 0 -0.574739 0.759359
81.2 0 -0.643585 0.695
81.3 0 -0.707624 0.624238
81.4 0 -0.766071 0.547631
81.5 0 -0.818138 0.465817
81.6 0 -0.863053 0.379512
81.7 0 -0.9001 0.289502
81.8 0 -0.928647 0.196637
81.9 0 -0.948185 0.101818
82 0 -0.958349 0.00598343
82.1 0 -0.958947 -0.0899113
82.2 0 -0.949968 -0.184908
82.3 0 -0.931583 -0.278066
82.4 0 -0.904133 -0.36848
82.5 0 -0.868113 -0.455291
82.6 0 -0.824141 -0.537705
