25, 3
25, 4
25, 3
25, 4
26, 4
25, 4
26, 4
26, 5
27, 5
26, 5
25, 5
25, 6
25, 5
24, 5
24, 4
23, 4
22, 4
23, 4
23, 5
22, 5
23, 5
24, 5
24, 4
25, 4
24, 4
23, 4
24, 4
25, 4
25, 5
24, 5
25, 5
26, 5
27, 5
27, 4
27, 5
28, 5
29, 5
29, 6
29, 7
28, 7
28, 6
28, 5
28, 4
28, 5
29, 5
29, 4
30, 4
29, 4
29, 3
29, 4
29, 3
29, 2
29, 1
29, 2
29, 1
30, 1
30, 0
30, -1
31, -1
30, -1
29, -1
30, -1
29, -1
28, -1
28, -2
28, -3
27, -3
28, -3
28, -2
28, -3
27, -3
26, -3
26, -4
27, -4
28, -4
28, -5
28, -6
29, -6
28, -6
28, -5
28, -4
29, -4
28, -4
27, -4
27, -3
28, -3
27, -3
27, -2
28, -2
27, -2
27, -3
26, -3
25, -3
24, -3
24, -2
23, -2
24, -2
24, -3
23, -3
23, -2
23, -1
23, 0
24, 0
23, 0
23, 1
24, 1
23, 1
23, 2
24, 2
24, 3
25, 3
25, 4
25, 5
25, 6
26, 6
27, 6
27, 7
26, 7
26, 8
26, 9
26, 8
26, 9
26, 8
27, 8
27, 7
26, 7
25, 7
25, 6
26, 6
26, 7
26, 8
26, 7
27, 7
27, 8
28, 8
28, 7
28, 8
27, 8
26, 8
26, 9
26, 8
25, 8
26, 8
25, 8
25, 7
26, 7
26, 8
26, 9
26, 10
27, 10
28, 10
27, 10
27, 11
28, 11
27, 11
26, 11
25, 11
25, 10
24, 10
24, 11
23, 11
23, 10
22, 10
22, 11
21, 11
20, 11
19, 11
19, 10
19, 9
19, 10
18, 10
18, 11
18, 10
17, 10
18, 10
18, 9
18, 10
18, 11
17, 11
18, 11
18, 12
17, 12
16, 12
15, 12
14, 12
14, 13
14, 14
14, 13
13, 13
13, 12
12, 12
12, 11
12, 12
12, 13
11, 13
11, 12
11, 11
11, 12
11, 13
11, 14
12, 14
12, 13
11, 13
11, 12
10, 12
9, 12
9, 13
9, 12
9, 11
9, 10
9, 9
8, 9
7, 9
8, 9
8, 10
8, 11
8, 12
7, 12
6, 12
7, 12
8, 12
8, 13
8, 12
8, 11
9, 11
10, 11
10, 12
11, 12
11, 13
10, 13
10, 14
10, 15
11, 15
11, 14
10, 14
9, 14
10, 14
11, 14
12, 14
12, 13
12, 12
12, 11
11, 11
12, 11
12, 10
12, 9
12, 8
12, 9
13, 9
14, 9
14, 10
13, 10
13, 9
12, 9
13, 9
13, 8
12, 8
12, 9
12, 8
12, 7
12, 6
12, 7
11, 7
12, 7
11, 7
11, 8
10, 8
10, 9
10, 10
10, 11
9, 11
9, 12
8, 12
8, 13
8, 14
7, 14
7, 15
6, 15
6, 14
6, 15
6, 16
5, 16
5, 15
4, 15
4, 16
4, 15
5, 15
5, 14
5, 15
6, 15
6, 16
5, 16
5, 17
5, 16
4, 16
4, 15
3, 15
3, 14
2, 14
3, 14
2, 14
2, 13
2, 14
2, 15
1, 15
2, 15
2, 14
2, 13
2, 14
2, 15
2, 16
3, 16
3, 15
2, 15
1, 15
0, 15
-1, 15
-2, 15
-1, 15
-1, 14
-2, 14
-2, 15
-1, 15
-1, 14
-2, 14
-2, 15
-2, 14
-2, 13
-3, 13
-2, 13
-2, 12
-2, 13
-2, 12
-3, 12
-2, 12
-3, 12
-4, 12
-3, 12
-2, 12
-2, 11
-2, 12
-2, 13
-2, 12
-2, 13
-1, 13
0, 13
0, 12
-1, 12
-1, 13
0, 13
1, 13
1, 12
1, 13
2, 13
2, 12
3, 12
3, 13
3, 14
3, 13
3, 12
3, 13
3, 14
2, 14
2, 15
2, 14
2, 15
2, 14
3, 14
3, 15
3, 14
4, 14
5, 14
5, 15
5, 14
5, 15
5, 16
6, 16
6, 17
6, 16
6, 17
6, 18
6, 17
5, 17
6, 17
6, 16
7, 16
8, 16
8, 17
8, 18
8, 17
7, 17
6, 17
5, 17
5, 16
5, 15
6, 15
5, 15
5, 16
4, 16
4, 15
3, 15
2, 15
2, 14
2, 13
3, 13
3, 14
2, 14
3, 14
4, 14
5, 14
5, 15
5, 16
5, 15
6, 15
6, 16
6, 15
7, 15
7, 14
6, 14
6, 13
6, 14
6, 15
7, 15
8, 15
7, 15
7, 14
8, 14
8, 15
7, 15
6, 15
5, 15
5, 16
5, 17
4, 17
4, 18
4, 17
4, 16
4, 15
4, 14
4, 13
5, 13
5, 14
4, 14
4, 13
4, 14
4, 13
4, 14
4, 15
4, 16
4, 15
3, 15
2, 15
2, 16
1, 16
0, 16
0, 15
1, 15
0, 15
0, 16
-1, 16
-1, 15
-1, 14
0, 14
-1, 14
0, 14
0, 15
1, 15
1, 14
0, 14
1, 14
1, 15
0, 15
0, 16
0, 15
-1, 15
0, 15
0, 14
0, 13
0, 14
-1, 14
-1, 13
0, 13
0, 14
-1, 14
-2, 14
-2, 13
-1, 13
-1, 14
-2, 14
-2, 15
-2, 14
-1, 14
-1, 15
-1, 14
-2, 14
-2, 15
-3, 15
-3, 16
-3, 17
-3, 16
-3, 17
-2, 17
-1, 17
0, 17
1, 17
0, 17
1, 17
1, 16
0, 16
0, 17
1, 17
2, 17
2, 18
2, 17
1, 17
2, 17
2, 18
1, 18
1, 19
1, 18
2, 18
1, 18
1, 17
1, 18
0, 18
-1, 18
0, 18
0, 19
0, 18
0, 19
-1, 19
-2, 19
-2, 18
-2, 19
-3, 19
-3, 18
-3, 17
-4, 17
-4, 18
-3, 18
-3, 17
-3, 18
-2, 18
-2, 19
-3, 19
-4, 19
-4, 20
-3, 20
-3, 19
-2, 19
-2, 18
-2, 17
-3, 17
-3, 16
-4, 16
-4, 17
-3, 17
-4, 17
-5, 17
-5, 16
-4, 16
-4, 17
-3, 17
-3, 16
-2, 16
-3, 16
-3, 17
-2, 17
-2, 18
-1, 18
0, 18
-1, 18
-1, 19
-2, 19
-2, 18
-1, 18
-1, 19
-2, 19
-1, 19
-2, 19
-3, 19
-3, 18
-2, 18
-2, 17
-2, 18
-3, 18
-4, 18
-4, 19
-4, 18
-4, 19
-5, 19
-5, 18
-6, 18
-7, 18
-7, 19
-8, 19
-8, 20
-7, 20
-8, 20
-7, 20
-6, 20
-6, 21
-6, 22
-6, 23
-6, 22
-7, 22
-7, 23
-8, 23
-8, 22
-8, 23
-8, 22
-7, 22
-7, 23
-7, 22
-7, 21
-6, 21
-7, 21
-8, 21
-8, 20
-7, 20
-7, 19
-6, 19
-6, 18
-5, 18
-5, 19
-6, 19
-6, 20
-5, 20
-6, 20
-6, 19
-7, 19
-8, 19
-9, 19
-9, 18
-9, 17
-8, 17
-7, 17
-7, 18
-7, 19
-7, 18
-6, 18
-7, 18
-6, 18
-6, 19
-5, 19
-5, 18
-5, 17
-6, 17
-5, 17
-5, 18
-6, 18
-5, 18
-5, 19
-4, 19
-3, 19
-2, 19
-3, 19
-3, 20
-4, 20
-4, 21
-4, 22
-4, 23
-4, 22
-4, 21
-5, 21
-5, 20
-4, 20
-5, 20
-6, 20
-6, 21
-7, 21
-8, 21
-8, 20
-9, 20
-8, 20
-8, 19
-7, 19
-7, 18
-8, 18
-9, 18
-10, 18
-10, 19
-11, 19
-11, 18
-11, 17
-12, 17
-11, 17
-10, 17
-9, 17
-10, 17
-10, 16
-10, 17
-10, 16
-10, 17
-11, 17
-10, 17
-11, 17
-12, 17
-13, 17
-13, 18
-13, 17
-13, 18
-12, 18
-12, 19
-12, 18
-11, 18
-11, 19
-10, 19
-10, 18
-10, 17
-11, 17
-10, 17
-11, 17
-11, 18
-11, 17
-10, 17
-10, 16
-10, 15
-11, 15
-11, 14
-10, 14
-9, 14
-10, 14
-10, 13
-10, 14
-10, 13
-10, 12
-9, 12
-8, 12
-9, 12
-9, 13
-8, 13
-8, 12
-8, 13
-8, 14
-8, 13
-8, 14
-7, 14
-7, 13
-8, 13
-8, 12
-7, 12
-8, 12
-9, 12
-9, 13
-10, 13
-11, 13
-12, 13
-11, 13
-11, 14
-12, 14
-13, 14
-13, 15
-13, 16
-12, 16
-13, 16
-14, 16
-13, 16
-14, 16
-14, 17
-15, 17
-15, 16
-15, 17
-14, 17
-14, 18
-13, 18
-13, 17
-12, 17
-13, 17
-13, 18
-13, 19
-12, 19
-12, 20
-12, 19
-13, 19
-12, 19
-11, 19
-11, 18
-11, 19
-12, 19
-13, 19
-13, 18
-13, 19
-12, 19
-13, 19
-13, 20
-14, 20
-14, 19
-14, 20
-14, 21
-15, 21
-15, 20
-16, 20
-16, 19
-15, 19
-15, 18
-15, 17
-15, 16
-14, 16
-13, 16
-13, 17
-13, 18
-14, 18
-13, 18
-14, 18
-14, 19
-15, 19
-15, 20
-16, 20
-16, 19
-16, 18
-16, 17
-16, 18
-17, 18
-17, 17
-17, 16
-17, 15
-16, 15
-16, 16
-16, 17
-16, 18
-16, 17
-17, 17
-17, 16
-17, 17
-18, 17
-18, 16
-18, 17
-19, 17
-19, 16
-19, 17
-19, 16
-20, 16
-20, 15
-20, 14
-20, 15
-20, 16
-19, 16
-18, 16
-18, 15
-18, 14
-18, 13
-18, 14
-19, 14
-18, 14
-19, 14
-20, 14
-19, 14
-20, 14
-20, 13
-20, 14
-20, 13
-20, 12
-20, 11
-20, 10
-21, 10
-22, 10
-22, 11
-22, 10
-22, 11
-23, 11
-23, 12
-24, 12
-24, 13
-25, 13
-24, 13
-23, 13
-23, 12
-24, 12
-25, 12
-25, 11
-24, 11
-23, 11
-24, 11
-24, 12
-25, 12
-25, 11
-25, 10
-26, 10
-25, 10
-25, 11
-25, 10
-24, 10
-25, 10
-25, 11
-25, 10
-25, 9
-25, 8
-26, 8
-26, 9
-27, 9
-27, 10
-26, 10
-26, 11
-25, 11
-25, 12
-25, 11
-24, 11
-25, 11
-24, 11
-25, 11
-24, 11
-23, 11
-23, 12
-23, 13
-23, 14
-23, 13
-24, 13
-25, 13
-24, 13
-25, 13
-24, 13
-24, 12
-25, 12
-26, 12
-27, 12
-26, 12
-25, 12
-26, 12
-27, 12
-27, 11
-27, 12
-27, 11
-27, 10
-28, 10
-28, 9
-29, 9
-28, 9
-27, 9
-27, 8
-26, 8
-27, 8
-27, 7
-26, 7
-26, 6
-27, 6
-27, 5
-27, 6
-27, 7
-26, 7
-26, 8
-25, 8
-24, 8
-25, 8
-26, 8
-26, 9
-26, 8
-26, 9
-26, 10
-25, 10
-25, 9
-26, 9
-26, 10
-26, 9
-27, 9
-27, 8
-27, 9
-27, 10
-27, 9
-27, 10
-28, 10
-28, 9
-27, 9
-28, 9
-27, 9
-27, 8
-27, 9
-27, 8
-27, 9
-28, 9
-28, 8
-27, 8
-28, 8
-27, 8
-27, 9
-27, 10
-27, 11
-28, 11
-27, 11
-26, 11
-27, 11
-26, 11
-26, 12
-26, 11
-26, 10
-26, 9
-26, 8
-27, 8
-28, 8
-28, 9
-27, 9
-27, 8
-27, 9
-26, 9
-25, 9
-25, 10
-25, 9
-25, 10
-26, 10
-27, 10
-27, 9
-26, 9
-26, 10
-25, 10
-24, 10
-23, 10
-23, 9
-23, 10
-24, 10
-24, 9
-24, 8
-24, 9
-24, 8
-25, 8
-26, 8
-26, 9
-25, 9
-24, 9
-23, 9
-24, 9
-24, 8
-23, 8
-22, 8
-23, 8
-22, 8
-21, 8
-21, 7
-21, 6
-21, 5
-20, 5
-21, 5
-21, 6
-20, 6
-20, 5
-20, 4
-21, 4
-21, 3
-21, 4
-21, 3
-20, 3
-21, 3
-21, 4
-21, 5
-22, 5
-22, 4
-22, 3
-22, 2
-22, 1
-21, 1
-21, 0
-22, 0
-22, -1
-22, -2
-23, -2
-22, -2
-22, -3
-22, -2
-22, -3
-22, -4
-23, -4
-23, -5
-22, -5
-22, -6
-22, -7
-22, -8
-22, -7
-21, -7
-21, -6
-20, -6
-19, -6
-19, -5
-19, -4
-19, -3
-18, -3
-18, -4
-18, -3
-18, -4
-18, -3
-19, -3
-19, -4
-19, -3
-19, -2
-19, -1
-20, -1
-19, -1
-19, 0
-20, 0
-20, 1
-21, 1
-20, 1
-20, 0
-19, 0
-18, 0
-18, 1
-17, 1
-17, 0
-18, 0
-17, 0
-18, 0
-19, 0
-18, 0
-18, -1
-18, -2
-18, -3
-18, -4
-18, -3
-19, -3
-19, -2
-20, -2
-20, -1
-20, 0
-20, -1
-21, -1
-20, -1
-19, -1
-20, -1
-20, -2
-21, -2
-21, -3
-20, -3
-21, -3
-21, -2
-22, -2
-23, -2
-22, -2
-23, -2
-22, -2
-23, -2
-24, -2
-25, -2
-25, -3
-25, -2
-24, -2
-24, -1
-25, -1
-25, -2
-26, -2
-26, -1
-26, 0
-26, 1
-25, 1
-24, 1
-25, 1
-26, 1
-25, 1
-26, 1
-26, 2
-26, 1
-26, 0
-27, 0
-26, 0
-25, 0
-25, -1
-26, -1
-26, 0
-25, 0
-25, 1
-25, 2
-26, 2
-26, 1
-25, 1
-24, 1
-25, 1
-24, 1
-24, 0
-24, 1
-23, 1
-22, 1
-21, 1
-21, 2
-21, 3
-22, 3
-22, 4
-22, 3
-22, 4
-22, 5
-21, 5
-22, 5
-22, 6
-22, 5
-22, 6
-22, 7
-21, 7
-21, 8
-21, 7
-21, 8
-21, 9
-22, 9
-21, 9
-21, 8
-20, 8
-19, 8
-18, 8
-18, 9
-19, 9
-19, 8
-18, 8
-19, 8
-19, 7
-20, 7
-20, 6
-21, 6
-21, 7
-22, 7
-21, 7
-20, 7
-20, 6
-19, 6
-20, 6
-21, 6
-20, 6
-19, 6
-19, 5
-18, 5
-18, 6
-18, 7
-18, 8
-17, 8
-17, 7
-17, 8
-17, 7
-16, 7
-16, 6
-16, 5
-16, 6
-15, 6
-15, 7
-15, 8
-16, 8
-17, 8
-17, 7
-16, 7
-16, 8
-17, 8
-18, 8
-18, 9
-18, 10
-17, 10
-17, 9
-17, 8
-17, 9
-17, 8
-17, 7
-18, 7
-18, 6
-19, 6
-18, 6
-19, 6
-20, 6
-20, 5
-20, 4
-21, 4
-21, 3
-21, 4
-20, 4
-21, 4
-21, 5
-21, 4
-20, 4
-20, 3
-19, 3
-19, 2
-19, 1
-19, 0
-20, 0
-19, 0
-20, 0
-20, -1
-21, -1
-20, -1
-20, 0
-20, -1
-20, -2
-20, -1
-19, -1
-19, 0
-19, -1
-18, -1
-18, -2
-19, -2
-18, -2
-18, -3
-18, -2
-18, -3
-19, -3
-19, -2
-20, -2
-19, -2
-20, -2
-21, -2
-21, -3
-21, -2
-20, -2
-20, -3
-21, -3
-22, -3
-22, -4
-22, -3
-21, -3
-20, -3
-20, -4
-20, -5
-20, -6
-20, -5
-21, -5
-20, -5
-21, -5
-20, -5
-19, -5
-18, -5
-19, -5
-18, -5
-18, -6
-18, -7
-17, -7
-18, -7
-18, -6
-19, -6
-20, -6
-20, -7
-20, -6
-19, -6
-20, -6
-20, -5
-20, -6
-20, -5
-19, -5
-19, -6
-20, -6
-19, -6
-19, -7
-18, -7
-18, -8
-18, -9
-18, -8
-17, -8
-17, -9
-17, -10
-18, -10
-18, -11
-17, -11
-17, -10
-16, -10
-16, -11
-16, -10
-15, -10
-14, -10
-13, -10
-14, -10
-15, -10
-15, -11
-15, -12
-15, -11
-16, -11
-17, -11
-18, -11
-18, -12
-19, -12
-18, -12
-17, -12
-17, -11
-16, -11
-15, -11
-16, -11
-16, -12
-16, -13
-16, -12
-16, -11
-16, -10
-16, -11
-17, -11
-17, -10
-18, -10
-19, -10
-19, -9
-19, -10
-20, -10
-20, -9
-20, -10
-20, -9
-19, -9
-19, -10
-20, -10
-20, -9
-19, -9
-19, -10
-19, -11
-19, -12
-18, -12
-17, -12
-16, -12
-16, -11
-15, -11
-14, -11
-13, -11
-13, -12
-13, -13
-13, -12
-14, -12
-14, -11
-15, -11
-15, -10
-14, -10
-14, -9
-13, -9
-13, -8
-13, -7
-14, -7
-15, -7
-16, -7
-15, -7
-16, -7
-15, -7
-16, -7
-16, -8
-15, -8
-14, -8
-14, -7
-13, -7
-14, -7
-14, -6
-13, -6
-13, -7
-13, -6
-12, -6
-12, -7
-13, -7
-12, -7
-13, -7
-13, -6
-13, -5
-13, -4
-14, -4
-14, -3
-15, -3
-16, -3
-17, -3
-17, -4
-17, -3
-17, -2
-16, -2
-16, -1
-16, -2
-17, -2
-16, -2
-16, -1
-17, -1
-16, -1
-15, -1
-16, -1
-17, -1
-17, -2
-18, -2
-19, -2
-20, -2
-20, -1
-19, -1
-19, -2
-19, -1
-19, 0
-20, 0
-19, 0
-18, 0
-18, 1
-18, 2
-19, 2
-19, 1
-19, 0
-18, 0
-18, 1
-19, 1
-20, 1
-19, 1
-18, 1
-18, 2
-17, 2
-17, 3
-17, 2
-18, 2
-18, 1
-19, 1
-19, 2
-19, 3
-19, 4
-19, 3
-19, 2
-18, 2
-17, 2
-17, 3
-17, 4
-17, 5
-16, 5
-16, 6
-16, 7
-16, 8
-17, 8
-16, 8
-16, 9
-15, 9
-14, 9
-13, 9
-13, 10
-14, 10
-13, 10
-13, 11
-13, 10
-14, 10
-15, 10
-15, 9
-15, 10
-14, 10
-13, 10
-12, 10
-12, 11
-12, 12
-11, 12
-12, 12
-12, 11
-11, 11
-10, 11
-11, 11
-11, 12
-10, 12
-9, 12
-8, 12
-8, 13
-9, 13
-8, 13
-7, 13
-8, 13
-9, 13
-8, 13
-8, 12
-8, 13
-9, 13
-9, 14
-9, 15
-9, 16
-9, 15
-10, 15
-9, 15
-9, 14
-10, 14
-9, 14
-10, 14
-10, 13
-9, 13
-9, 14
-9, 15
-8, 15
-8, 16
-7, 16
-7, 17
-7, 18
-6, 18
-6, 17
-7, 17
-8, 17
-8, 16
-9, 16
-9, 17
-8, 17
-8, 18
-8, 19
-8, 18
-8, 17
-7, 17
-8, 17
-9, 17
-9, 16
-9, 17
-10, 17
-10, 18
-10, 17
-11, 17
-11, 16
-11, 17
-11, 18
-12, 18
-13, 18
-13, 19
-12, 19
-13, 19
-14, 19
-14, 20
-15, 20
-14, 20
-14, 19
-14, 20
-14, 19
-15, 19
-14, 19
-13, 19
-13, 18
-13, 19
-13, 18
-13, 19
-13, 20
-12, 20
-12, 19
-13, 19
-13, 20
-12, 20
-12, 19
-13, 19
-14, 19
-14, 20
-14, 19
-14, 18
-13, 18
-12, 18
-12, 19
-11, 19
-12, 19
-12, 18
-12, 19
-12, 20
-12, 19
-12, 20
-11, 20
-11, 21
-11, 20
-12, 20
-12, 21
-12, 22
-12, 21
-13, 21
-12, 21
-12, 22
-13, 22
-13, 21
-13, 20
-13, 19
-13, 18
-13, 17
-12, 17
-11, 17
-12, 17
-11, 17
-10, 17
-11, 17
-10, 17
-10, 18
-11, 18
-11, 19
-12, 19
-11, 19
-10, 19
-9, 19
-9, 20
-10, 20
-10, 21
-11, 21
-11, 22
-12, 22
-12, 21
-13, 21
-13, 22
-13, 21
-13, 20
-12, 20
-12, 21
-12, 20
-12, 19
-13, 19
-13, 20
-12, 20
-13, 20
-13, 19
-12, 19
-13, 19
-14, 19
-13, 19
-13, 18
-13, 19
-13, 20
-12, 20
-12, 21
-12, 20
-11, 20
-10, 20
-9, 20
-9, 19
-10, 19
-10, 20
-9, 20
-8, 20
-8, 19
-8, 20
-8, 19
-8, 18
-8, 19
-9, 19
-9, 20
-9, 21
-9, 22
-8, 22
-8, 23
-7, 23
-7, 22
-7, 23
-8, 23
-7, 23
-7, 24
-8, 24
-8, 23
-9, 23
-10, 23
-11, 23
-10, 23
-10, 24
-10, 25
-9, 25
-10, 25
-10, 24
-10, 25
-11, 25
-10, 25
-11, 25
-11, 24
-11, 23
-10, 23
-10, 24
-11, 24
-11, 25
-10, 25
-10, 24
-10, 25
-10, 26
-10, 25
-10, 26
-9, 26
-10, 26
-10, 27
-10, 28
-10, 29
-11, 29
-11, 28
-11, 27
-11, 26
-11, 25
-12, 25
-13, 25
-13, 24
-13, 25
-12, 25
-13, 25
-13, 24
-12, 24
-12, 23
-12, 22
-11, 22
-11, 21
-12, 21
-13, 21
-13, 22
-14, 22
-13, 22
-12, 22
-12, 21
-11, 21
-11, 22
-11, 21
-12, 21
-13, 21
-14, 21
-14, 20
-14, 21
-15, 21
-15, 22
-16, 22
-15, 22
-14, 22
-14, 23
-13, 23
-13, 24
-13, 23
-14, 23
-14, 24
-14, 23
-13, 23
-14, 23
-14, 22
-13, 22
-13, 23
-12, 23
-12, 24
-12, 23
-13, 23
-13, 24
-13, 25
-14, 25
-15, 25
-16, 25
-16, 26
-16, 27
-16, 28
-17, 28
-16, 28
-16, 27
-16, 26
-16, 27
-15, 27
-15, 26
-14, 26
-13, 26
-13, 27
-13, 26
-14, 26
-13, 26
-13, 25
-13, 26
-14, 26
-14, 27
-14, 28
-14, 27
-14, 26
-13, 26
-13, 27
-12, 27
-12, 28
-11, 28
-12, 28
-12, 27
-13, 27
-13, 26
-14, 26
-14, 25
-13, 25
-13, 26
-13, 25
-13, 24
-12, 24
-12, 23
-12, 22
-11, 22
-11, 21
-12, 21
-11, 21
-10, 21
-11, 21
-11, 20
-11, 21
-11, 22
-12, 22
-11, 22
-12, 22
-11, 22
-10, 22
-10, 21
-9, 21
-9, 20
-9, 19
-10, 19
-10, 20
-9, 20
-8, 20
-7, 20
-7, 19
-6, 19
-6, 20
-6, 21
-5, 21
-5, 22
-6, 22
-6, 21
-6, 22
-5, 22
-4, 22
-4, 23
-5, 23
-6, 23
-7, 23
-7, 22
-7, 21
-7, 20
-6, 20
-5, 20
-5, 19
-4, 19
-4, 18
-3, 18
-3, 17
-3, 18
-4, 18
-4, 19
-4, 20
-4, 21
-4, 22
-5, 22
-5, 23
-4, 23
-3, 23
-3, 24
-3, 25
-4, 25
-5, 25
-4, 25
-4, 26
-5, 26
-5, 25
-5, 24
-5, 25
-4, 25
-4, 26
-5, 26
-5, 25
-5, 26
-6, 26
-6, 25
-6, 24
-5, 24
-5, 23
-5, 24
-5, 25
-4, 25
-3, 25
-2, 25
-2, 26
-2, 27
-2, 28
-3, 28
-3, 29
-3, 30
-3, 29
-2, 29
-2, 28
-3, 28
-4, 28
-5, 28
-5, 29
-4, 29
-3, 29
-4, 29
-3, 29
-3, 28
-3, 29
-2, 29
-3, 29
-2, 29
-2, 28
-1, 28
0, 28
0, 29
0, 28
0, 27
0, 28
0, 27
0, 26
-1, 26
-1, 27
-2, 27
-2, 28
-1, 28
-1, 27
-2, 27
-3, 27
-3, 26
-3, 27
-3, 28
-2, 28
-3, 28
-3, 29
-4, 29
-4, 30
-4, 31
-3, 31
-2, 31
-2, 32
-3, 32
-2, 32
-3, 32
-3, 33
-4, 33
-4, 32
-5, 32
-4, 32
-4, 33
-3, 33
-3, 32
-3, 31
-3, 32
-4, 32
-5, 32
-5, 31
-4, 31
-4, 32
-3, 32
-3, 31
-4, 31
-4, 32
-3, 32
-3, 33
-2, 33
-3, 33
-2, 33
-2, 34
-3, 34
-2, 34
-3, 34
-3, 35
-4, 35
-4, 36
-3, 36
-3, 37
-3, 38
-4, 38
-4, 39
-3, 39
-3, 40
-4, 40
-4, 39
-3, 39
-3, 40
-2, 40
-2, 39
-2, 38
-2, 39
-2, 38
-2, 39
-2, 38
-3, 38
-3, 39
-4, 39
-5, 39
-5, 38
-6, 38
-5, 38
-4, 38
-4, 39
-5, 39
-5, 38
-5, 37
-5, 36
-5, 35
-6, 35
-7, 35
-8, 35
-8, 34
-9, 34
-9, 33
-8, 33
-7, 33
-7, 32
-7, 31
-6, 31
